Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,src_nunique_dst_port,src_nunique_dst_ip,src_count,dst_nunique_src_ip,dst_nunique_src_port,ratio_fwd_bwd_pkts,ratio_fwd_bwd_bytes,ratio_duration_per_pkt,src_dst_ip_ratio,src_dst_port_ratio,pkt_len_cv,flow_iat_cv,duration_zscore,pkt_len_mean_zscore,Protocol,Src Port,Dst Port,Src IP,Dst IP,Timestamp,Activity
54526,1,2,25.0,126.0,25.0,25.0,25.0,0.0,101.0,25.0,63.0,53.74011537017761,2769.3210578439644,55.01962366577413,27263.0,38548.63328316582,54521.0,5.0,0.0,0.0,0.0,0.0,0.0,54526.0,54526.0,0.0,54526.0,54526.0,0,0,0,0,8,16,18.33987455525804,36.67974911051608,25.0,101.0,44.0,38.0,1444.0,0,0,0,0,0,0,0,0,2.0,58.66666666666666,25.0,63.0,1,25,2,126,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49191,53,10.0.0.2,10.0.0.3,10/02/2025 01:28:05,Normal
3550,0,2,0.0,104.0,0.0,0.0,0.0,0.0,68.0,36.0,52.0,22.62741699796952,29295.774647887323,563.3802816901408,3550.0,0.0,3550.0,3550.0,0.0,0.0,0.0,0.0,0.0,3550.0,3550.0,0.0,3550.0,3550.0,0,0,0,0,0,16,0.0,563.3802816901408,36.0,68.0,46.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,0.0,70.0,0.0,52.0,0,0,2,104,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49643,53,10.0.0.2,10.0.0.1,05/02/2025 08:20:22,Normal
7195859,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338128915533226,1439171.8,1675175.8190536897,4035204.0,7.0,0.0,0.0,0.0,0.0,0.0,7195859.0,1798964.75,1696647.444546917,4035204.0,63699.0,0,0,0,0,32,160,0.1389688152588871,0.6948440762944355,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1,0,5,0,-1,42340,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53372,853,10.0.0.1,10.0.0.2,01/02/2025 18:36:17,Normal
94988789,10,14,1828.0,6052.0,1360.0,0.0,182.80000000000004,429.88649664766166,1360.0,0.0,432.2857142857143,615.5765813223627,82.95715823895807,0.2526613956516489,4129947.347826088,12930771.813743526,45006104.0,0.0,94806939.0,10534104.333333334,19607085.62948137,45041622.0,0.0,90526843.0,6963603.307692308,16897007.533720132,45038550.0,0.0,0,0,0,0,200,328,0.1052755815215204,0.1473858141301285,0.0,1360.0,315.19999999999993,542.2155936525618,293997.75,0,1,0,0,0,0,0,0,1.0,328.3333333333333,182.8,432.2857142857143,10,1828,14,6052,-1,118,5,0,245508.5,296971.4130695074,455499.0,35518.0,45004560.0,2183.5457403040587,45006104.0,45003016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50634,443,10.0.0.1,10.0.0.2,10/02/2025 09:05:44,Normal
78446,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,12.747622568390996,25.49524513678199,78446.0,0.0,78446.0,78446.0,0.0,0.0,0.0,0.0,0.0,78446.0,78446.0,0.0,78446.0,78446.0,0,0,0,0,0,52,0.0,25.49524513678199,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,2,1,-1,7788,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49672,443,10.0.0.1,10.0.0.3,14/02/2025 09:28:18,XLoader-infection-traffic
110420450,47,1,7052.0,136.0,164.0,136.0,150.04255319148936,13.900199321074048,136.0,136.0,136.0,0.0,65.09663744351703,0.4347020864341704,2349371.276595745,4281003.473747885,10017352.0,0.0,110411068.0,2400240.6086956523,4313923.170996965,10017352.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,376,8,0.4256457929667919,0.0090562934673785,136.0,164.0,149.46938775510208,13.894096529366236,193.04591836734687,0,0,0,0,0,0,0,0,0.0,152.58333333333334,150.04255319148936,136.0,47,7052,1,136,-1,-1,47,0,24920.454545454548,1531.290525252237,28189.0,23376.0,10011159.181818184,5258.41523309411,10017352.0,10001571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,59226,1900,10.0.0.3,10.0.0.1,04/02/2025 09:32:51,Normal
307274,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508848779916296,307274.0,0.0,307274.0,307274.0,0.0,0.0,0.0,0.0,0.0,307274.0,307274.0,0.0,307274.0,307274.0,0,0,0,0,0,40,0.0,6.508848779916296,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52222,443,10.0.0.3,10.0.0.2,06/02/2025 00:32:24,Normal
98036488,39,46,29468.0,15503.0,1460.0,0.0,755.5897435897435,604.5452713860192,1460.0,0.0,337.02173913043487,533.2365532661189,458.7169626068204,0.8670241226919512,1167101.0476190476,4373957.439203712,24554918.0,0.0,98002124.0,2579003.263157895,6259512.321893196,24554918.0,2.0,97993626.0,2177636.1333333333,5835712.79386814,24608297.0,0.0,0,0,0,0,780,936,0.3978110680586599,0.4692130546332912,0.0,1460.0,522.9186046511627,600.5663839511396,360679.9815321477,0,1,0,0,0,0,0,0,1.0,529.0705882352942,755.5897435897435,337.0217391304348,39,29468,46,15503,-1,64240,28,0,338313.8333333333,141978.48064747936,510689.0,155099.0,15967545.166666666,5868544.935375085,24554918.0,8149431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50224,443,10.0.0.1,10.0.0.3,13/02/2025 18:38:50,traffic-from-Koi-Loader-Koi-Stealer-infection
44585085,2,4,0.0,64.0,0.0,0.0,0.0,0.0,39.0,0.0,16.0,18.920887928424506,1.435457619964165,0.1345741518716404,8917017.0,19875876.77726071,44471959.0,33.0,33.0,33.0,0.0,33.0,33.0,44584959.0,14861653.0,25643339.114318613,44471959.0,154.0,0,0,0,0,40,92,0.0448580506238801,0.0897161012477603,0.0,39.0,9.285714285714286,15.787276371752515,249.23809523809527,0,0,0,0,1,0,0,0,2.0,10.833333333333334,0.0,16.0,2,0,4,64,-1,63,0,0,112846.0,0.0,112846.0,112846.0,44471959.0,0.0,44471959.0,44471959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49319,443,10.0.0.1,10.0.0.3,10/02/2025 04:33:40,Normal
55631,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95117829986878,55631.0,0.0,55631.0,55631.0,0.0,0.0,0.0,0.0,0.0,55631.0,55631.0,0.0,55631.0,55631.0,0,0,0,0,0,40,0.0,35.95117829986878,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50319,80,10.0.0.2,10.0.0.1,13/02/2025 07:06:36,Normal
170271,4,2,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,19.5,27.577164466275352,229.04663741917287,35.2379442183343,34054.2,75860.9006913311,169758.0,4.0,170267.0,56755.66666666667,97948.81998948906,169857.0,11.0,169762.0,169762.0,0.0,169762.0,169762.0,0,0,0,0,92,52,23.491962812222862,11.745981406111431,0.0,39.0,5.571428571428571,14.740614447359862,217.2857142857143,0,0,0,0,1,0,0,0,0.0,6.5,0.0,19.5,4,0,2,39,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49947,443,10.0.0.1,10.0.0.2,01/02/2025 00:00:00,Normal
91104,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.92939936775553,45552.0,64260.45006067106,90991.0,113.0,0.0,0.0,0.0,0.0,0.0,91104.0,45552.0,64260.45006067106,90991.0,113.0,0,0,0,0,0,60,0.0,32.92939936775553,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57517,443,10.0.0.1,10.0.0.2,13/02/2025 17:05:37,SmartApeSG-ClickFix-to-NetSupport-RAT-to-StealCv2
90352476,25,22,4964.0,13195.0,1360.0,0.0,198.5600000000001,383.3979742599937,1360.0,0.0,599.7727272727273,665.4637431945437,200.9795503556538,0.5201849698064722,1964184.2608695647,9278731.565589314,45014409.0,0.0,90327404.0,3763641.833333333,12712657.449260509,45039962.0,0.0,90352476.0,4302498.857142857,13541704.254165376,45039483.0,0.0,0,0,0,0,512,488,0.2766941328757831,0.2434908369306891,0.0,1360.0,378.3125000000001,562.2412277112893,316115.1981382979,0,1,0,0,0,0,0,0,0.0,386.3617021276596,198.56,599.7727272727273,25,4964,22,13195,-1,1046,18,0,154137.0,181822.60928718408,282705.0,25569.0,45009564.0,6851.864709697646,45014409.0,45004719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52501,443,10.0.0.3,10.0.0.2,06/02/2025 08:40:51,Normal
316796,2,3,0.0,263.0,0.0,0.0,0.0,0.0,230.0,0.0,87.66666666666667,124.363713893295,830.187249839013,15.783027563479337,79199.0,133468.46832367062,277470.0,7.0,7.0,7.0,0.0,7.0,7.0,316736.0,158368.0,168435.66370576038,277470.0,39266.0,0,1,0,0,40,60,6.313211025391734,9.4698165380876,0.0,230.0,49.333333333333336,89.97258841817694,8095.0666666666675,1,0,0,1,1,0,0,0,1.0,59.2,0.0,87.66666666666667,2,0,3,263,-1,3650,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51543,53,10.0.0.2,10.0.0.3,09/02/2025 15:11:39,Normal
1531,1,2,30.0,220.0,30.0,30.0,30.0,0.0,190.0,30.0,110.0,113.1370849898476,163291.96603527106,1959.5035924232527,765.5,1068.4383463728734,1521.0,10.0,0.0,0.0,0.0,0.0,0.0,1531.0,1531.0,0.0,1531.0,1531.0,0,0,0,0,8,16,653.1678641410842,1306.3357282821685,30.0,190.0,70.0,80.0,6400.0,0,0,0,0,0,0,0,0,2.0,93.33333333333331,30.0,110.0,1,30,2,220,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,60970,53,10.0.0.3,10.0.0.1,02/02/2025 07:49:55,Normal
41119,0,2,0.0,170.0,0.0,0.0,0.0,0.0,117.0,53.0,85.0,45.254833995939045,4134.341788467618,48.63931515844256,41119.0,0.0,41119.0,41119.0,0.0,0.0,0.0,0.0,0.0,41119.0,41119.0,0.0,41119.0,41119.0,0,0,0,0,0,16,0.0,48.63931515844256,53.0,117.0,74.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,111.5,0.0,85.0,0,0,2,170,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,57509,53,10.0.0.2,10.0.0.3,10/02/2025 00:25:05,Normal
53241,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.565034465919126,53241.0,0.0,53241.0,53241.0,0.0,0.0,0.0,0.0,0.0,53241.0,53241.0,0.0,53241.0,53241.0,0,0,0,0,0,40,0.0,37.565034465919126,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49339,443,10.0.0.3,10.0.0.1,02/02/2025 10:08:38,Normal
1298,0,2,0.0,66.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,50847.457627118645,1540.8320493066258,1298.0,0.0,1298.0,1298.0,0.0,0.0,0.0,0.0,0.0,1298.0,1298.0,0.0,1298.0,1298.0,0,0,0,0,0,16,0.0,1540.8320493066258,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,49.5,0.0,33.0,0,0,2,66,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65343,53,10.0.0.2,10.0.0.3,15/02/2025 02:28:41,XLoader-infection-traffic
46248,6,2,578.0,0.0,289.0,0.0,96.33333333333331,149.23895827385914,0.0,0.0,0.0,0.0,12497.83774433489,172.98045320878742,6606.857142857143,13370.734054002312,35742.0,7.0,46238.0,9247.6,15529.848865974196,35939.0,7.0,35752.0,35752.0,0.0,35752.0,35752.0,0,0,0,0,132,64,129.73533990659055,43.245113302196856,0.0,289.0,64.22222222222223,127.43702148294444,16240.194444444443,0,1,0,0,0,0,0,0,0.0,72.25,96.33333333333331,0.0,6,578,2,0,-1,8192,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51173,853,10.0.0.3,10.0.0.1,09/02/2025 21:22:42,Normal
6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,166666.66666666666,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52734,853,10.0.0.3,10.0.0.1,09/02/2025 11:00:21,Normal
15118233,24,13,9736.0,8058.0,1360.0,0.0,405.6666666666666,553.5082314824601,1360.0,0.0,619.8461538461538,595.2334060621159,1176.9894008115896,2.447375959875734,419950.9166666666,2181654.28035057,13037399.0,0.0,15118224.0,657314.0869565217,2722001.9847378195,13037399.0,0.0,15117918.0,1259826.4999999998,3777178.130495653,13145611.0,0.0,0,0,0,0,492,284,1.5874871091085845,0.8598888507671498,0.0,1360.0,468.2631578947369,567.3597306924239,321897.06401137984,0,1,0,0,0,0,0,0,0.0,480.9189189189189,405.6666666666667,619.8461538461538,24,9736,13,8058,-1,40,14,0,1953335.0,0.0,1953335.0,1953335.0,13037399.0,0.0,13037399.0,13037399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52406,443,10.0.0.1,10.0.0.2,06/02/2025 04:40:05,Normal
25861,1,2,34.0,274.0,34.0,34.0,34.0,0.0,240.0,34.0,137.0,145.6639969244288,11909.825606125054,116.00479486485442,12930.5,18278.003186891063,25855.0,6.0,0.0,0.0,0.0,0.0,0.0,25861.0,25861.0,0.0,25861.0,25861.0,0,0,0,0,8,16,38.66826495495148,77.33652990990295,34.0,240.0,85.5,103.0,10609.0,0,0,0,0,0,0,0,0,2.0,114.0,34.0,137.0,1,34,2,274,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,60110,53,10.0.0.3,10.0.0.2,10/02/2025 01:31:54,Normal
27172,1,2,37.0,274.0,37.0,37.0,37.0,0.0,237.0,37.0,137.0,141.4213562373095,11445.605770646252,110.40777270719856,13586.0,19202.191749901885,27164.0,8.0,0.0,0.0,0.0,0.0,0.0,27172.0,27172.0,0.0,27172.0,27172.0,0,0,0,0,8,16,36.80259090239953,73.60518180479906,37.0,237.0,87.0,100.0,10000.0,0,0,0,0,0,0,0,0,2.0,116.0,37.0,137.0,1,37,2,274,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,62572,53,10.0.0.1,10.0.0.2,10/02/2025 01:45:51,Normal
71632,4,5,39.0,156.0,37.0,0.0,9.75,18.191115047370424,156.0,0.0,31.2,69.76532089799343,2722.247040428859,125.64217109671657,8954.0,24463.04765501283,69493.0,26.0,70895.0,23631.666666666668,40767.62608165128,70706.0,26.0,71104.0,17776.0,34479.70406872233,69493.0,59.0,0,0,0,0,80,124,55.84096493187402,69.80120616484253,0.0,156.0,19.5,49.33614856832215,2434.055555555556,0,1,0,0,0,0,0,0,1.0,21.666666666666668,9.75,31.2,4,39,5,156,-1,3650,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51603,53,10.0.0.1,10.0.0.3,01/02/2025 05:59:02,Normal
3150,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.9206349206349,3150.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,317.46031746031747,317.46031746031747,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58356,80,10.0.0.3,10.0.0.1,14/02/2025 07:42:20,XLoader-infection-traffic
75222236,21,18,5124.0,4805.0,1360.0,0.0,244.00000000000003,444.56720526822494,1360.0,0.0,266.94444444444446,510.79136666689845,131.99554450894016,0.5184637159682411,1979532.5263157897,5126028.597212264,15014749.0,0.0,60334977.0,3016748.85,6167493.977860062,15059396.0,2.0,75222236.0,4424837.411764706,7042462.314703636,15060356.0,0.0,0,0,0,0,432,432,0.2791727701367452,0.2392909458314959,0.0,1360.0,248.225,465.654515240755,216834.12756410256,0,1,0,0,0,0,0,0,0.0,254.5897435897436,244.0,266.94444444444446,21,5124,18,4805,-1,501,14,0,70552.2,60059.62381833573,177653.0,35997.0,14973877.4,74105.04844003546,15014749.0,14841571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57458,443,10.0.0.2,10.0.0.1,01/02/2025 00:00:00,Normal
2659,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.1624670928921,2659.0,0.0,2659.0,2659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,376.0812335464461,376.0812335464461,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,253,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58149,80,10.0.0.1,10.0.0.2,14/02/2025 05:26:19,XLoader-infection-traffic
101694,1,2,32.0,127.0,32.0,32.0,32.0,0.0,95.0,32.0,63.5,44.54772721475249,1563.5140716266446,29.50026550238952,50847.0,71905.68857886002,101692.0,2.0,0.0,0.0,0.0,0.0,0.0,101694.0,101694.0,0.0,101694.0,101694.0,0,0,0,0,8,16,9.83342183412984,19.66684366825968,32.0,95.0,47.75,31.5,992.25,0,0,0,0,0,0,0,0,2.0,63.66666666666666,32.0,63.5,1,32,2,127,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53228,53,10.0.0.2,10.0.0.1,09/02/2025 08:27:58,Normal
56,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53571.42857142857,28.0,29.698484809834994,49.0,7.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,56.0,56.0,0,0,0,0,20,40,17857.14285714286,35714.28571428572,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,0,2,0,-1,126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50150,443,10.0.0.1,10.0.0.3,01/02/2025 00:00:00,Normal
41774,6,2,592.0,0.0,296.0,0.0,98.66666666666669,152.8537427303194,0.0,0.0,0.0,0.0,14171.494230861304,191.506678795423,5967.714285714285,15042.298114697383,40060.0,3.0,41771.0,8354.2,17807.105286935326,40190.0,3.0,40063.0,40063.0,0.0,40063.0,40063.0,0,0,0,0,132,64,143.63000909656725,47.87666969885575,0.0,296.0,65.77777777777777,130.52373134585315,17036.444444444445,0,1,0,0,0,0,0,0,0.0,74.0,98.66666666666669,0.0,6,592,2,0,-1,42340,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56113,853,10.0.0.3,10.0.0.1,06/02/2025 02:15:17,Normal
1070152,2,2,56.0,147.0,28.0,28.0,28.0,0.0,119.0,28.0,73.5,64.34671708797582,189.69267917080936,3.737786781690825,356717.3333333334,560311.4724047093,1003709.0,32689.0,1003709.0,1003709.0,0.0,1003709.0,1003709.0,1070152.0,1070152.0,0.0,1070152.0,1070152.0,0,0,0,0,16,16,1.8688933908454128,1.8688933908454128,28.0,119.0,46.2,40.69643719049618,1656.2,0,0,0,0,0,0,0,0,1.0,57.75,28.0,73.5,2,56,2,147,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,59416,53,10.0.0.1,10.0.0.3,13/02/2025 05:01:03,Normal
36258,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.32048099729715,12086.0,20927.50403177598,36251.0,1.0,1.0,1.0,0.0,1.0,1.0,36258.0,36258.0,0.0,36258.0,36258.0,0,0,0,0,40,40,55.16024049864858,55.16024049864858,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,2,0,2,0,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49892,443,10.0.0.3,10.0.0.2,03/02/2025 06:07:38,Normal
2745221,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0928081928558755,1372610.5,1941153.071247216,2745213.0,8.0,2745213.0,2745213.0,0.0,2745213.0,2745213.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,0.7285387952372505,0.3642693976186252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51733,443,10.0.0.1,10.0.0.2,05/02/2025 16:48:07,Normal
37665,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.19938935351122,12555.0,21183.136240887467,37015.0,244.0,406.0,406.0,0.0,406.0,406.0,37015.0,37015.0,0.0,37015.0,37015.0,0,0,0,0,40,56,53.09969467675561,53.09969467675561,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62111,443,10.0.0.3,10.0.0.2,14/02/2025 00:59:07,Lumma-Family
34778,1,2,34.0,219.0,34.0,34.0,34.0,0.0,185.0,34.0,109.5,106.77312395916869,7274.713899591695,86.26142963942722,17389.0,24583.27435473151,34772.0,6.0,0.0,0.0,0.0,0.0,0.0,34778.0,34778.0,0.0,34778.0,34778.0,0,0,0,0,8,16,28.753809879809072,57.507619759618144,34.0,185.0,71.75,75.5,5700.25,0,0,0,0,0,0,0,0,2.0,95.66666666666669,34.0,109.5,1,34,2,219,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49763,53,10.0.0.2,10.0.0.1,09/02/2025 17:22:52,Normal
89717029,3,5,3.0,64.0,1.0,1.0,1.0,0.0,39.0,0.0,12.8,17.8801565988668,0.7467924511856049,0.0891692479027588,12816718.428571427,21869189.856545545,45158713.0,11.0,45191004.0,22595502.0,31954849.820679206,45190993.0,11.0,89717029.0,22429257.25,25881893.16712625,45185915.0,107.0,0,0,0,0,60,124,0.0334384679635345,0.0557307799392242,0.0,39.0,7.555555555555555,14.089988565565898,198.5277777777777,0,0,0,0,1,0,0,0,1.0,8.5,1.0,12.8,3,3,5,64,-1,204,3,0,29747.5,3599.8806230207133,32293.0,27202.0,44828713.5,466689.76847634016,45158713.0,44498714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49933,443,10.0.0.2,10.0.0.3,01/02/2025 00:00:00,Normal
21745,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.96275005748447,10872.5,15269.970939723496,21670.0,75.0,0.0,0.0,0.0,0.0,0.0,21745.0,10872.5,15269.970939723496,21670.0,75.0,0,0,0,0,0,60,0.0,137.96275005748447,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0,-1,281,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54621,443,10.0.0.2,10.0.0.3,10/02/2025 01:51:17,Normal
